ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_ag,num_casos_prueba_elisa,num_casos_prueba_desconocida
CL,2020-06-22,14,14,0,0,0,0
CM,2020-06-22,19,16,0,0,0,3
CN,2020-06-22,0,0,0,0,0,0
CT,2020-06-22,134,106,0,0,28,0
EX,2020-06-22,1,1,0,0,0,0
GA,2020-06-22,0,0,0,0,0,0
IB,2020-06-22,1,1,0,0,0,0
MC,2020-06-22,4,4,0,0,0,0
MD,2020-06-22,40,39,0,0,0,1
ML,2020-06-22,0,0,0,0,0,0
NC,2020-06-22,18,18,0,0,0,0
PV,2020-06-22,14,9,0,0,0,5
RI,2020-06-22,0,0,0,0,0,0
VC,2020-06-22,7,7,0,0,0,0
AN,2020-06-23,13,13,0,0,0,0
AR,2020-06-23,28,28,0,0,0,0
AS,2020-06-23,0,0,0,0,0,0
CB,2020-06-23,2,2,0,0,0,0
CE,2020-06-23,0,0,0,0,0,0
CL,2020-06-23,29,28,0,0,1,0
CM,2020-06-23,28,27,0,0,0,1
CN,2020-06-23,6,6,0,0,0,0
CT,2020-06-23,147,122,0,0,25,0
EX,2020-06-23,5,5,0,0,0,0
GA,2020-06-23,6,6,0,0,0,0
IB,2020-06-23,5,5,0,0,0,0
MC,2020-06-23,5,5,0,0,0,0
MD,2020-06-23,47,46,0,0,0,1
ML,2020-06-23,0,0,0,0,0,0
NC,2020-06-23,8,8,0,0,0,0
PV,2020-06-23,16,6,0,0,0,10
RI,2020-06-23,1,1,0,0,0,0
VC,2020-06-23,12,12,0,0,0,0
AN,2020-06-24,97,97,0,0,0,0
AR,2020-06-24,57,56,0,0,1,0
AS,2020-06-24,0,0,0,0,0,0
CB,2020-06-24,2,2,0,0,0,0
CE,2020-06-24,0,0,0,0,0,0
CL,2020-06-24,14,14,0,0,0,0
CM,2020-06-24,22,21,0,0,0,1
CN,2020-06-24,1,1,0,0,0,0
CT,2020-06-24,105,105,0,0,0,0
EX,2020-06-24,1,1,0,0,0,0
GA,2020-06-24,4,4,0,0,0,0
IB,2020-06-24,3,3,0,0,0,0
MC,2020-06-24,7,7,0,0,0,0
MD,2020-06-24,44,44,0,0,0,0
ML,2020-06-24,0,0,0,0,0,0
NC,2020-06-24,11,11,0,0,0,0
PV,2020-06-24,25,13,0,0,0,12
RI,2020-06-24,1,1,0,0,0,0
VC,2020-06-24,6,6,0,0,0,0
AN,2020-06-25,22,22,0,0,0,0
AR,2020-06-25,43,43,0,0,0,0
AS,2020-06-25,0,0,0,0,0,0
CB,2020-06-25,0,0,0,0,0,0
CE,2020-06-25,0,0,0,0,0,0
CL,2020-06-25,17,17,0,0,0,0
CM,2020-06-25,23,23,0,0,0,0
CN,2020-06-25,1,1,0,0,0,0
CT,2020-06-25,164,127,0,0,37,0
EX,2020-06-25,4,4,0,0,0,0
GA,2020-06-25,11,11,0,0,0,0
IB,2020-06-25,1,1,0,0,0,0
MC,2020-06-25,5,5,0,0,0,0
MD,2020-06-25,57,55,0,0,0,2
ML,2020-06-25,0,0,0,0,0,0
NC,2020-06-25,6,6,0,0,0,0
PV,2020-06-25,9,5,0,0,0,4
RI,2020-06-25,0,0,0,0,0,0
VC,2020-06-25,9,9,0,0,0,0
AN,2020-06-26,19,19,0,0,0,0
AR,2020-06-26,21,21,0,0,0,0
AS,2020-06-26,0,0,0,0,0,0
CB,2020-06-26,3,3,0,0,0,0
CE,2020-06-26,0,0,0,0,0,0
CL,2020-06-26,15,15,0,0,0,0
CM,2020-06-26,14,14,0,0,0,0
CN,2020-06-26,1,1,0,0,0,0
CT,2020-06-26,230,186,0,0,44,0
EX,2020-06-26,0,0,0,0,0,0
GA,2020-06-26,3,3,0,0,0,0
IB,2020-06-26,10,10,0,0,0,0
MC,2020-06-26,7,7,0,0,0,0
MD,2020-06-26,54,53,0,0,0,1
ML,2020-06-26,0,0,0,0,0,0
NC,2020-06-26,6,6,0,0,0,0
PV,2020-06-26,16,10,0,0,0,6
RI,2020-06-26,0,0,0,0,0,0
VC,2020-06-26,15,15,0,0,0,0
AN,2020-06-27,15,15,0,0,0,0
AR,2020-06-27,49,49,0,0,0,0
AS,2020-06-27,0,0,0,0,0,0
CB,2020-06-27,2,2,0,0,0,0
CE,2020-06-27,0,0,0,0,0,0
CL,2020-06-27,13,13,0,0,0,0
CM,2020-06-27,18,17,0,0,0,1
CN,2020-06-27,0,0,0,0,0,0
CT,2020-06-27,133,133,0,0,0,0
EX,2020-06-27,4,4,0,0,0,0
GA,2020-06-27,8,7,0,0,1,0
IB,2020-06-27,5,5,0,0,0,0
MC,2020-06-27,6,6,0,0,0,0
MD,2020-06-27,24,23,0,0,0,1
ML,2020-06-27,0,0,0,0,0,0
NC,2020-06-27,7,7,0,0,0,0
PV,2020-06-27,12,5,0,0,0,7
RI,2020-06-27,0,0,0,0,0,0
VC,2020-06-27,13,13,0,0,0,0
AN,2020-06-28,27,27,0,0,0,0
AR,2020-06-28,17,17,0,0,0,0
AS,2020-06-28,0,0,0,0,0,0
CB,2020-06-28,0,0,0,0,0,0
CE,2020-06-28,0,0,0,0,0,0
CL,2020-06-28,5,5,0,0,0,0
CM,2020-06-28,17,15,0,0,0,2
CN,2020-06-28,0,0,0,0,0,0
CT,2020-06-28,114,112,0,0,2,0
EX,2020-06-28,4,4,0,0,0,0
GA,2020-06-28,9,9,0,0,0,0
IB,2020-06-28,5,5,0,0,0,0
MC,2020-06-28,3,3,0,0,0,0
MD,2020-06-28,30,30,0,0,0,0
ML,2020-06-28,0,0,0,0,0,0
NC,2020-06-28,2,2,0,0,0,0
PV,2020-06-28,18,6,0,0,0,12
RI,2020-06-28,2,2,0,0,0,0
VC,2020-06-28,13,13,0,0,0,0
AN,2020-06-29,22,22,0,0,0,0
AR,2020-06-29,27,27,0,0,0,0
AS,2020-06-29,1,1,0,0,0,0
CB,2020-06-29,0,0,0,0,0,0
CE,2020-06-29,0,0,0,0,0,0
CL,2020-06-29,11,11,0,0,0,0
CM,2020-06-29,20,20,0,0,0,0
CN,2020-06-29,0,0,0,0,0,0
CT,2020-06-29,205,186,0,0,19,0
EX,2020-06-29,6,6,0,0,0,0
GA,2020-06-29,10,10,0,0,0,0
IB,2020-06-29,9,9,0,0,0,0
MC,2020-06-29,10,10,0,0,0,0
MD,2020-06-29,53,53,0,0,0,0
ML,2020-06-29,0,0,0,0,0,0
NC,2020-06-29,1,1,0,0,0,0
PV,2020-06-29,21,8,0,0,0,13
RI,2020-06-29,1,1,0,0,0,0
VC,2020-06-29,18,18,0,0,0,0
AN,2020-06-30,26,25,0,0,1,0
AR,2020-06-30,36,36,0,0,0,0
AS,2020-06-30,0,0,0,0,0,0
CB,2020-06-30,1,1,0,0,0,0
CE,2020-06-30,0,0,0,0,0,0
CL,2020-06-30,13,13,0,0,0,0
CM,2020-06-30,17,15,0,0,0,2
CN,2020-06-30,5,5,0,0,0,0
CT,2020-06-30,208,189,0,0,18,1
EX,2020-06-30,8,8,0,0,0,0
GA,2020-06-30,20,20,0,0,0,0
IB,2020-06-30,3,3,0,0,0,0
MC,2020-06-30,3,3,0,0,0,0
MD,2020-06-30,66,64,0,0,0,2
ML,2020-06-30,0,0,0,0,0,0
NC,2020-06-30,3,3,0,0,0,0
PV,2020-06-30,23,15,0,0,0,8
RI,2020-06-30,0,0,0,0,0,0
VC,2020-06-30,18,18,0,0,0,0
AN,2020-07-01,23,23,0,0,0,0
AR,2020-07-01,36,36,0,0,0,0
AS,2020-07-01,1,1,0,0,0,0
CB,2020-07-01,1,1,0,0,0,0
CE,2020-07-01,0,0,0,0,0,0
CL,2020-07-01,10,9,0,0,1,0
CM,2020-07-01,22,22,0,0,0,0
CN,2020-07-01,7,7,0,0,0,0
CT,2020-07-01,314,288,0,0,24,2
EX,2020-07-01,9,9,0,0,0,0
GA,2020-07-01,25,25,0,0,0,0
IB,2020-07-01,4,4,0,0,0,0
